"Abudefduf.septemfasciatus","Abudefduf.sexfasciatus","Acanthurus.nigricans","Acanthurus.nigricauda","Acanthurus.nigroris","Acanthurus.olivaceus","Acanthurus.pyroferus","Acanthurus.thompsoni","Acanthurus.triostegus","Amblygobius.nocturnus","Anampses.caeruleopunctatus","Anampses.twistii","Aphareus.furca","Asterropteryx.semipunctata","Aulostomus.chinensis","Balistoides.viridescens","Bodianus.axillaris","Calotomus.carolinus","Canthigaster.bennetti","Canthigaster.solandri","Canthigaster.valentini","Caracanthus.maculatus","Caracanthus.unipinna","Caranx.melampygus","Cephalopholis.argus","Cephalopholis.urodeta","Chaetodon.auriga","Chaetodon.citrinellus","Chaetodon.ephippium","Chaetodon.lunula","Chaetodon.lunulatus","Chaetodon.ornatissimus","Chaetodon.pelewensis","Chaetodon.quadrimaculatus","Chaetodon.reticulatus","Chaetodon.trifascialis","Chaetodon.ulietensis","Chaetodon.unimaculatus","Chaetodon.vagabundus","Cheilinus.chlorourus","Cheilinus.oxycephalus","Cheilinus.trilobatus","Cheilodipterus.quinquelineatus","Chlorurus.microrhinos","Chromis.atripectoralis","Chromis.viridis","Chromis.xanthura","Chrysiptera.brownriggii","Cirrhilabrus.exquisitus","Cirrhilabrus.scottorum","Cirripectes.variolosus","Coris.aygula","Coris.gaimard","Corythoichthys.flavofasciatus","Ctenochaetus.binotatus","Dascyllus.aruanus","Dascyllus.flavicaudus","Dascyllus.trimaculatus","Diodon.hystrix","Epibulus.insidiator","Epinephelus.merra","Fistularia.commersonii","Forcipiger.flavissimus","Fusigobius.neophytus","Gnatholepis.anjerensis","Gomphosus.varius","Gymnothorax.javanicus","Halichoeres.hortulanus","Halichoeres.margaritaceus","Halichoeres.marginatus","Halichoeres.trimaculatus","Hemigymnus.fasciatus","Heniochus.chrysostomus","Hologymnosus.annulatus","Labroides.bicolor","Labroides.dimidiatus","Lepidozygus.tapeinosoma","Lethrinus.olivaceus","Lutjanus.fulvus","Macropharyngodon.meleagris","Melichthys.niger","Melichthys.vidua","Monotaxis.grandoculis","Mulloidichthys.flavolineatus","Mulloidichthys.vanicolensis","Myripristis.amaena","Myripristis.berndti","Myripristis.kuntee","Myripristis.violacea","Naso.lituratus","Naso.unicornis","Nemateleotris.magnifica","Neocirrhites.armatus","Neoniphon.sammara","Novaculichthys.taeniourus","Odonus.niger","Ostracion.meleagris","Oxycheilinus.unifasciatus","Paracirrhites.arcatus","Paracirrhites.forsteri","Parupeneus.ciliatus","Parupeneus.cyclostomus","Parupeneus.insularis","Parupeneus.pleurostigma","Plagiotremus.tapeinosoma","Plectroglyphidodon.johnstonianus","Pomacentrus.pavo","Pomachromis.fuscidorsalis","Pseudocheilinus.evanidus","Pseudocheilinus.hexataenia","Pseudocheilinus.octotaenia","Pseudocheilinus.tetrataenia","Pseudojuloides.atavai","Pycnochromis.acares","Pycnochromis.iomelas","Pycnochromis.margaritifer","Pycnochromis.vanderbilti","Pygoplites.diacanthus","Rhinecanthus.aculeatus","Sargocentron.microstoma","Sargocentron.spiniferum","Scarus.altipinnis","Scarus.forsteni","Scarus.frenatus","Scarus.globiceps","Scarus.niger","Scarus.oviceps","Scarus.rubroviolaceus","Scarus.schlegeli","Siganus.argenteus","Siganus.spinus","Stegastes.nigricans","Stegastes.punctatus","Stethojulis.bandanensis","Sufflamen.bursa","Synodus.binotatus","Thalassoma.amblycephalum","Thalassoma.hardwicke","Thalassoma.lutescens","Thalassoma.quinquevittatum","Valenciennea.strigata","Zanclus.cornutus","Zebrasoma.velifer"
0,0,0,1,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,20,0,0,2,2,0,0,0,0,0,5,2,1,0,0,0,0,0,285,0,14,0,0,0,3,0,0,0,23,0,0,0,2,2,0,0,0,1,8,0,16,0,1,20,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2,115,20,7,0,2,0,61,0,0,0,0,0
0,2,0,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,23,0,2,7,1,0,0,0,3,1,9,1,1,0,2,0,0,1,235,0,15,0,0,0,4,0,0,0,16,2,0,0,2,3,0,0,9,4,8,0,19,0,1,20,0,0,1,0,0,0,0,1,0,0,0,4,7,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,102,18,3,0,0,0,57,0,0,8,0,0
0,2,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,20,0,1,9,0,0,0,0,1,0,8,3,3,1,0,0,1,20,255,0,6,0,0,0,1,0,0,0,14,0,0,0,5,4,0,0,5,0,2,0,21,0,1,25,0,0,0,1,1,0,0,4,0,0,0,6,4,5,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,2,5,0,100,40,9,0,0,0,66,0,0,0,0,0
0,5,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,9,3,1,0,0,0,2,4,4,0,0,2,0,0,35,143,0,2,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,5,2,1,0,9,0,2,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,8,0,2,2,1,110,0,6,0,0,0,48,0,0,1,0,0
0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,11,0,0,8,2,0,0,0,0,0,2,2,2,0,1,0,0,40,188,0,2,0,0,0,0,1,0,0,3,0,0,0,4,1,0,0,0,0,1,0,10,0,1,24,0,0,1,4,0,0,0,0,0,0,0,2,7,1,1,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,104,0,2,0,0,0,52,0,0,0,0,1
0,2,0,2,0,0,1,0,35,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,12,0,5,11,2,0,0,0,1,0,0,1,4,0,1,0,0,40,160,0,7,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,10,0,1,17,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,0,0,0,0,112,7,1,0,0,0,54,0,0,0,0,0
0,0,0,2,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,14,2,2,7,2,1,0,0,1,0,3,4,3,0,2,0,0,0,172,0,22,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,2,1,3,0,12,0,0,32,0,2,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,22,0,0,0,0,135,0,3,0,0,0,67,0,0,0,0,0
1,0,1,0,0,0,1,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,1,16,1,0,0,0,0,0,2,0,2,0,0,0,0,0,255,0,7,0,0,0,1,0,0,0,17,5,0,0,4,1,0,0,1,0,4,0,13,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,17,0,1,0,7,122,0,7,0,2,0,68,0,0,4,0,0
0,0,14,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,8,31,0,0,0,0,0,6,56,12,52,0,0,12,0,0,0,2,0,0,0,0,0,0,0,428,8,4,0,0,0,0,6,4,0,11,1,0,3,0,0,13,0,0,0,0,0,0,0,0,1,9,320,0,0,4,17,10,0,0,0,0,0,0,0,18,0,5,82,0,4,0,0,1,59,3,0,2,3,0,0,68,0,0,0,10,1,40,1,67,0,7,464,0,0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,1,17,0,0,0,4,32,2,0,1
0,0,15,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,0,0,9,26,0,0,0,0,4,5,26,9,34,0,0,5,0,0,0,1,0,0,0,0,0,0,1,102,2,0,0,0,1,0,4,1,2,5,0,0,6,0,0,31,1,1,0,0,0,0,0,0,2,6,75,0,0,0,6,29,0,0,0,0,0,0,0,7,0,9,58,0,2,23,0,0,64,3,0,0,3,0,4,54,0,0,1,13,1,32,5,566,0,9,842,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,6,11,0,0,0,14,9,0,1,0
0,0,17,0,0,5,25,0,2,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,18,21,0,0,0,0,0,2,38,14,21,0,0,2,0,1,1,0,0,0,0,0,0,0,14,90,3,3,1,0,9,0,26,6,0,11,0,0,14,0,0,25,0,0,0,2,0,3,0,0,5,7,0,0,0,5,17,20,0,0,0,0,0,0,0,21,0,10,70,0,1,0,0,2,60,1,0,0,0,0,6,50,0,0,1,12,1,31,10,565,3,39,624,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,1,4,16,0,0,0,7,18,0,0,0
0,0,18,1,4,22,9,0,0,0,3,0,1,0,0,2,0,0,0,0,0,18,0,1,16,24,0,0,0,0,0,0,14,10,8,0,0,0,0,1,4,3,0,0,0,0,0,0,0,220,0,0,9,0,1,0,25,1,0,6,0,0,0,0,0,16,0,0,0,0,0,3,0,1,2,9,262,0,0,15,32,22,0,0,0,0,0,0,0,39,0,2,44,0,0,0,0,4,48,5,0,4,3,0,9,18,0,2,2,11,3,13,5,370,2,22,285,0,0,0,0,0,5,2,4,0,16,3,0,0,0,0,0,6,19,0,2,0,11,28,0,3,0
0,0,4,0,5,13,5,0,0,0,2,0,2,0,0,3,0,0,0,0,0,14,0,0,9,22,0,0,0,0,0,0,8,4,3,0,0,0,0,1,4,5,0,0,0,0,0,1,20,43,3,1,13,0,6,0,10,8,0,6,0,0,0,0,0,19,1,1,0,1,0,3,0,0,3,6,486,0,0,20,4,20,0,0,0,0,0,0,0,56,2,6,10,0,2,7,0,0,47,1,0,0,0,0,5,10,0,33,0,12,4,37,12,212,2,24,753,0,0,0,0,0,11,0,11,0,14,3,0,3,0,0,0,5,32,0,1,0,5,50,0,3,2
0,0,1,0,3,9,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8,0,1,12,35,2,0,0,0,0,0,0,7,2,0,0,0,0,1,5,1,0,1,0,0,0,0,4,158,0,0,12,0,0,0,3,0,0,5,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,8,180,2,0,29,23,25,0,0,0,0,0,0,0,26,1,3,24,0,1,0,0,0,35,0,0,0,0,0,5,9,0,25,0,5,5,19,6,222,0,2,353,0,0,0,0,0,8,0,15,0,18,3,2,0,0,0,0,4,19,0,0,0,8,37,0,1,0
0,0,4,0,19,11,4,0,1,0,6,0,0,0,0,1,0,2,0,3,0,5,5,0,9,12,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,70,305,3,2,17,0,0,0,0,1,0,2,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,4,265,4,0,24,36,17,0,0,0,0,0,0,0,23,0,4,17,0,2,0,0,0,29,0,0,1,1,0,3,7,0,44,0,5,5,6,2,251,0,0,214,0,0,0,0,0,20,0,17,0,5,5,0,0,0,0,0,7,29,0,0,0,6,111,0,1,0
0,0,0,0,21,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,11,20,0,0,2,0,0,0,8,16,0,0,0,4,0,5,2,3,0,0,0,0,0,0,24,284,0,1,7,0,0,0,0,8,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,95,3,0,23,13,38,0,0,0,0,0,0,0,23,0,2,1,0,3,0,1,0,33,0,0,0,1,0,1,2,0,135,0,2,0,9,1,252,0,0,1410,0,0,0,0,0,7,0,22,0,13,5,0,8,0,0,0,1,33,0,0,0,1,128,0,4,0
0,0,2,0,16,13,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,4,2,1,15,16,0,0,2,0,0,0,12,5,2,0,0,1,2,2,1,2,0,0,0,0,0,0,103,173,7,0,15,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,13,10,1,0,31,6,26,0,0,0,0,0,0,0,24,0,5,22,0,0,23,0,0,71,1,0,0,1,0,3,8,0,35,0,2,5,18,2,481,0,0,496,0,0,0,0,0,6,0,13,0,8,0,0,0,0,0,0,4,27,0,0,0,0,72,0,1,0
0,0,0,0,14,13,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,7,0,1,12,12,0,0,0,0,0,2,28,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,7,45,8,2,15,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,2,32,2,0,19,8,30,0,0,0,0,0,0,0,11,0,11,44,0,2,0,0,2,69,3,0,2,0,0,0,12,0,3,0,0,0,15,2,25,0,0,410,0,0,0,0,0,9,1,5,0,4,5,2,0,0,0,0,9,24,0,0,0,2,54,0,4,2
0,0,0,0,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,6,0,13,11,0,0,0,0,0,9,22,17,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,145,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,5,18,2,0,10,15,14,0,0,0,0,0,0,0,8,0,7,100,0,2,0,0,0,98,3,0,0,0,0,0,31,0,56,0,3,1,24,3,114,0,7,800,0,0,0,0,0,4,1,5,0,6,0,0,0,0,0,0,1,19,0,0,0,4,68,0,0,0
0,0,0,0,19,15,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34,2,0,12,12,0,0,0,0,0,2,31,6,9,0,0,2,1,0,0,2,0,0,0,0,0,0,40,158,6,0,10,0,0,0,0,25,0,0,0,0,1,0,0,17,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,22,0,0,0,0,0,0,0,15,0,5,101,0,0,33,0,0,84,1,0,0,0,0,0,38,0,6,0,9,0,24,2,255,0,5,864,0,0,0,0,0,4,0,2,0,3,1,1,0,0,0,0,3,22,0,0,0,0,49,0,1,0
0,0,1,0,19,17,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,18,2,7,15,0,0,0,0,0,10,53,19,21,0,0,6,0,2,0,0,0,0,0,0,0,0,5,106,4,0,4,0,0,0,50,17,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,3,0,2,0,9,15,17,0,0,0,0,0,0,0,12,0,1,158,0,1,0,0,2,96,4,0,0,1,0,1,64,0,0,0,11,0,17,8,353,0,1,660,0,0,0,0,0,3,0,5,0,5,1,0,0,0,0,0,2,19,1,0,0,0,39,0,0,0
0,0,6,0,0,7,8,0,1,0,0,0,4,0,0,0,0,0,0,0,0,7,1,0,10,11,1,0,0,0,0,11,52,19,29,0,0,19,0,1,0,1,0,0,0,0,4,0,0,70,3,1,2,0,1,0,51,2,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,2,0,1,0,14,7,17,0,0,0,0,0,0,0,16,0,2,62,0,1,5,0,1,65,0,0,0,5,0,0,62,0,0,0,14,0,22,8,55,0,4,1156,0,0,0,0,0,6,0,2,0,7,1,0,0,0,0,0,5,23,0,0,0,2,23,0,0,0
0,0,11,0,48,8,19,0,0,0,7,0,2,0,1,0,0,3,0,0,0,9,3,0,8,11,0,0,0,0,0,6,39,8,7,0,0,8,0,1,0,2,0,0,0,0,0,0,0,109,3,0,4,0,0,0,66,2,0,3,0,0,1,0,0,15,1,0,0,0,0,2,0,0,1,1,160,0,0,9,52,16,0,0,0,0,0,0,0,21,0,0,26,0,0,0,0,1,62,1,0,2,1,0,1,61,0,0,0,8,3,21,1,288,0,5,257,0,0,0,0,0,4,0,1,0,5,0,0,0,0,4,0,0,17,0,0,0,6,21,0,1,0
0,0,8,0,25,8,33,0,0,0,10,0,3,0,0,1,0,10,0,0,0,8,0,0,15,23,2,0,0,0,0,5,29,6,20,0,0,2,0,1,4,1,0,0,0,0,0,0,3,45,0,0,11,0,0,0,40,3,0,0,0,0,1,0,0,18,0,0,0,0,0,2,0,1,3,5,40,1,0,16,6,14,0,0,0,0,0,0,0,27,0,1,30,0,0,0,0,3,70,4,0,7,1,0,0,31,0,0,0,5,3,23,6,489,0,2,204,0,0,0,0,0,5,0,3,1,6,2,0,0,0,10,0,9,18,0,0,0,6,23,0,3,0
0,0,2,0,55,6,3,0,0,0,3,0,3,0,0,0,0,8,0,0,0,5,2,1,11,22,0,0,0,0,0,4,19,3,7,0,0,2,0,2,1,0,0,0,0,0,0,0,1,66,1,0,2,0,0,0,30,0,0,2,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,8,0,0,0,13,1,13,0,0,0,0,0,0,0,14,0,0,20,0,1,0,0,2,60,0,0,0,0,0,0,20,0,1,0,7,2,31,0,85,0,4,180,0,0,0,0,0,8,0,4,1,5,9,0,0,0,0,0,2,13,0,0,0,2,43,0,1,0
0,0,0,0,17,9,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,1,3,0,0,0,0,0,0,8,7,1,0,0,2,0,0,5,1,0,0,0,0,1,0,1,114,0,0,3,0,1,0,19,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,40,2,0,20,29,13,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,76,0,0,0,0,0,1,13,0,0,0,16,2,26,0,0,2,5,177,0,0,0,0,0,5,0,6,0,2,5,0,0,0,0,0,10,15,0,0,0,3,30,0,0,0
0,0,4,0,9,9,1,0,0,0,6,0,2,0,0,1,0,1,0,0,0,4,3,1,7,14,0,0,0,0,0,0,2,4,1,0,0,0,0,3,0,4,0,0,0,0,0,0,5,32,2,0,8,0,1,0,40,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,85,1,0,18,2,23,0,0,0,0,0,0,0,15,0,2,9,0,1,0,0,2,75,1,0,0,0,0,4,7,0,0,3,10,1,7,0,10,6,0,438,0,0,0,0,0,7,0,4,0,2,5,1,0,0,0,0,3,11,0,2,0,1,56,0,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,8,0,3,40,17,0,0,0,0,0,6,2,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10,0,1,2,1,6,0,0,2,0,0,0,0,0,0,20,0,5,8,0,0,2,0,0,0,8,0,44,0,1,2,17,17,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,3,0,0,0,0,18,1,0,0,0,0,25,0,0,0,19,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,5,0,0,0,0,0,26,1,3,59,18,1,0,0,0,0,12,18,15,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,4,1,0,0,0,0,1,0,0,0,0,0,45,0,4,9,0,0,5,0,0,0,25,3,1,3,4,0,11,21,0,0,0,12,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0,0,20,2,28,0,0,0,1,0,22,0,0,0,19,3
0,66,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,41,1,7,63,23,0,0,0,0,1,15,7,25,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,3,0,3,0,0,0,0,0,0,0,0,0,0,34,0,5,5,0,0,12,0,0,0,10,1,0,1,10,3,36,6,0,0,0,10,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,20,0,0,0,0,0,29,0,0,0,8,6
0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,14,1,5,32,19,0,0,0,0,1,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4,2,0,0,0,0,0,0,0,23,0,1,3,10,7,3,0,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,17,0,0,0,9,4
0,18,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,4,0,0,0,0,0,17,2,8,43,12,0,0,0,0,0,7,16,16,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,6,0,0,0,0,0,0,0,0,27,0,11,7,0,0,2,0,0,0,1,6,0,3,7,9,2,0,0,0,0,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,6,0,1,5,0,21,0,0,0,0,0,51,0,0,0,8,9
0,14,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,12,3,8,64,31,0,0,0,0,2,13,11,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,16,4,0,0,1,1,0,0,0,0,0,0,0,20,0,6,3,0,0,3,0,0,0,16,1,0,2,6,21,25,0,0,0,0,13,0,0,0,1,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,8,24,0,0,0,0,0,22,0,0,0,10,5
0,47,0,1,0,0,2,0,9,5,0,0,0,1,0,0,0,0,0,10,6,0,0,0,0,0,18,1,4,42,24,0,0,0,0,0,10,20,14,5,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,13,0,9,3,0,0,15,3,0,1,1,0,0,0,0,19,0,9,4,0,0,0,0,0,0,9,11,0,0,0,4,17,0,0,0,0,8,0,0,3,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,4,0,12,5,0,9,0,0,0,0,0,24,0,0,0,3,11
0,34,0,4,0,0,2,0,0,12,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,14,6,6,41,42,0,0,0,0,0,16,3,16,2,0,5,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,15,0,3,3,0,0,15,4,0,0,0,0,0,0,0,24,0,10,6,0,0,3,0,0,0,25,0,0,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,7,8,0,0,0,3,9,0,0,0,2,0,17,0,0,0,6,6
0,0,0,1,0,0,0,0,1,7,0,0,0,2,1,0,0,0,0,11,4,0,0,0,0,0,25,6,8,55,46,1,0,0,0,0,19,8,24,3,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,6,8,24,0,9,2,0,0,2,1,0,0,0,0,4,0,0,41,0,3,1,0,0,1,0,0,0,10,5,1,0,5,7,23,0,0,0,0,5,0,0,1,0,0,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,3,0,3,0,3,5,0,0,0,0,0,17,0,0,0,4,4
0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0,0,26,3,7,58,53,1,0,0,0,0,19,8,36,5,1,2,0,0,0,34,0,0,0,0,0,0,0,0,0,21,2,11,0,13,7,0,0,1,2,0,0,0,0,0,0,0,26,0,11,10,0,0,1,0,0,0,3,0,0,0,0,1,19,0,3,0,0,7,0,0,1,0,0,0,9,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,3,5,0,2,0,0,23,0,2,0,0,0,29,0,0,0,2,4
0,7,0,0,0,0,0,0,0,12,0,0,0,5,1,0,0,0,0,10,5,0,0,0,0,0,21,0,3,20,17,0,0,0,0,2,4,1,8,3,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,28,0,14,0,1,1,0,0,4,7,0,1,0,0,0,0,0,10,0,4,5,0,0,0,0,0,0,2,6,2,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,10,0,0,1,0,0,8,0,0,0,1,2
0,58,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,11,2,2,29,22,0,0,0,0,1,10,1,14,2,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,17,8,23,0,2,2,0,0,1,1,0,0,0,0,0,0,0,8,0,6,4,0,0,2,0,0,0,3,1,20,0,1,1,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,0,0,0,4,5,0,0,0,0,0,19,0,0,4,0,1
0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,4,3,3,23,13,0,0,0,0,0,2,0,18,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,16,0,2,1,0,0,15,1,0,0,0,0,0,1,0,10,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,24,6,0,0,0,0,0,2,1,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,17,0,7,0,2,2,15,0,1,0,0,0,0,0,0,0,0,8,0,4,5,0,0,1,0,0,0,10,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,2,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,0,18,4,0,0,0,0,0,5,0,0,0,0,2
0,0,0,1,0,0,0,0,1,13,0,0,0,16,0,0,0,0,0,8,2,0,0,0,0,0,8,3,2,15,11,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,20,0,5,1,1,2,0,0,5,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,1
